store_name,street,city,state,zip,landline,mobile,website,date,location,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,Population,Zip,County,AverageMbps,FastestAverageMbps
Trader Joe's Little Rock (756),11500 Financial Centre Pky,Little Rock,AR,72211,501-954-7659,501-954-7659,https://locations.traderjoes.com/ar/little-rock/756/,2021-07-10,Arkansas,42.84,34.83,21288.0,72211,Pulaski,58.9,169.75
Trader Joe's Albuquerque (167),2200 Uptown Loop NE,Albuquerque,NM,87110,505-883-3662,505-883-3662,https://locations.traderjoes.com/nm/albuquerque/167/,2021-07-10,New Mexico,63.69,55.58,38587.0,87110,Bernalillo,28.47,73.07
Trader Joe's Santa Fe (165),530 W Cordova Rd,Santa Fe,NM,87505,505-995-8145,505-995-8145,https://locations.traderjoes.com/nm/santa-fe/165/,2021-07-10,New Mexico,63.69,55.58,31013.0,87505,Santa Fe,52.83,174.27
Trader Joe's Albuquerque (166),8928 Holly Ave NE,Albuquerque,NM,87122,505-796-0311,505-796-0311,https://locations.traderjoes.com/nm/albuquerque/166/,2021-07-10,New Mexico,63.69,55.58,17977.0,87122,Bernalillo,83.47,272.76
Trader Joe's Oklahoma City - Nichols Hills (461),6409 Avondale Dr,Nichols Hills,OK,73116,405-843-5655,405-843-5655,https://locations.traderjoes.com/ok/nichols-hills/461/,2021-07-10,Oklahoma,45.49,39.03,9241.0,73116,Oklahoma,154.67,343.27
Trader Joe's Tulsa (460),3702 S Peoria Ave,Tulsa,OK,74105,918-712-9768,918-712-9768,https://locations.traderjoes.com/ok/tulsa/460/,2021-07-10,Oklahoma,45.49,39.03,26547.0,74105,Tulsa,148.67,303.14
Trader Joe's South Burlington (527),200 Dorset St,South Burlington,VT,05403,802-658-4500,802-658-4500,https://locations.traderjoes.com/vt/south-burlington/527/,2021-07-10,Vermont,74.44,66.32,17593.0,05403,Chittenden,89.77,227.02
Trader Joe's Salt Lake City (350),634 East 400 South,Salt Lake City,UT,84102,801-359-2462,801-359-2462,https://locations.traderjoes.com/ut/salt-lake-city/350/,2021-07-10,Utah,49.51,38.08,17421.0,84102,Salt Lake,53.22,167.73
Trader Joe's Orem (352),440 East Park Avenue,Orem,UT,84097,801-224-1453,801-224-1453,https://locations.traderjoes.com/ut/orem/352/,2021-07-10,Utah,49.51,38.08,21322.0,84097,Utah,64.36,146.98
Trader Joe's Cottonwood Heights (351),6989 S 1300 E,Cottonwood Heights,UT,84047,801-562-3024,801-562-3024,https://locations.traderjoes.com/ut/cottonwood-heights/351/,2021-07-10,Utah,49.51,38.08,28936.0,84047,Salt Lake,63.99,166.68
Trader Joe's Wilmington (636),5605 Concord Pike,Wilmington,DE,19803,302-478-8494,302-478-8494,https://locations.traderjoes.com/de/wilmington/636/,2021-07-10,Delaware,58.94,51.03,21364.0,19803,New Castle,197.51,514.97
Trader Joe's Christiana (759),2500 Fashion Center Blvd.,Newark,DE,19702,302-292-6825,302-292-6825,https://locations.traderjoes.com/de/newark/759/,2021-07-10,Delaware,58.94,51.03,51899.0,19702,New Castle,108.22,319.1
Trader Joe's Mt. Pleasant (752),401 Johnnie Dodds Blvd,Mt. Pleasant,SC,29464,843-884-4037,843-884-4037,https://locations.traderjoes.com/sc/mt.-pleasant/752/,2021-07-10,South Carolina,44.89,39.37,43649.0,29464,Charleston,70.17,190.44
Trader Joe's Greenville (751),59 Woodruff Industrial Ln,Greenville,SC,29607,864-286-0231,864-286-0231,https://locations.traderjoes.com/sc/greenville/751/,2021-07-10,South Carolina,44.89,39.37,34487.0,29607,Greenville,107.09,226.91
Trader Joe's Columbia (753),4516 Forest Drive,Columbia,SC,29206,803-790-2404,803-790-2404,https://locations.traderjoes.com/sc/columbia/753/,2021-07-10,South Carolina,44.89,39.37,17788.0,29206,Richland,80.54,178.77
Trader Joe's Omaha (719),10305 Pacific St,Omaha,NE,68114,402-391-3698,402-391-3698,https://locations.traderjoes.com/ne/omaha/719/,2021-07-10,Nebraska,52.11,48.17,16928.0,68114,Douglas,67.99,162.02
Trader Joe's Lincoln (722),3120 Pine Lake Rd,Lincoln,NE,68516,402-328-0120,402-328-0120,https://locations.traderjoes.com/ne/lincoln/722/,2021-07-10,Nebraska,52.11,48.17,38956.0,68516,Lancaster,58.69,182.85
Trader Joe's Birmingham (737),"205 Summit Blvd, Suite 100",Birmingham,AL,35243,205-969-7801,205-969-7801,https://locations.traderjoes.com/al/birmingham/737/,2021-07-10,Alabama,40.56,33.24,17328.0,35243,Jefferson,71.46,228.99
Trader Joe's South Bend (600),1140 East Howard,South Bend,IN,46617,,,https://locations.traderjoes.com/in/south-bend/600/,2021-07-10,Indiana,45.73,43.0,9601.0,46617,St. Joseph,112.45,233.53
Trader Joe's Fort Wayne (757),4110 W. Jefferson Blvd.,Fort Wayne,IN,46804,260-432-5828,260-432-5828,https://locations.traderjoes.com/in/fort-wayne/757/,2021-07-10,Indiana,45.73,43.0,27245.0,46804,Allen,53.68,144.57
Trader Joe's Indianapolis - Castleton (671),5473 E 82nd St,Indianapolis,IN,46250,317-595-8950,317-595-8950,https://locations.traderjoes.com/in/indianapolis/671/,2021-07-10,Indiana,45.73,43.0,18546.0,46250,Marion,52.26,184.71
Trader Joe's Indianapolis - W 86th (670),2902 W 86th St,Indianapolis,IN,46268,317-337-1880,317-337-1880,https://locations.traderjoes.com/in/indianapolis/670/,2021-07-10,Indiana,45.73,43.0,24965.0,46268,Marion,104.62,233.07
Trader Joe's Warwick (518),1000 Bald Hill Rd,Warwick,RI,02886,401-821-5368,401-821-5368,https://locations.traderjoes.com/ri/warwick/518/,2021-07-10,Rhode Island,65.32,59.8,29269.0,02886,Kent,80.26,120.83
Trader Joe's Portland (519),87 Marginal Way,Portland,ME,04101,207-699-3799,207-699-3799,https://locations.traderjoes.com/me/portland/519/,2021-07-10,Maine,67.06,62.4,17227.0,04101,Cumberland,49.12,113.37
